,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT
427,10646,"Dade County, GA",1773,2016,13,083,15.6,2377
428,15847,"Dawson County, GA",3039,2016,13,085,10.2,2373
429,17758,"Decatur County, GA",3647,2016,13,087,29.9,7716
430,544912,"DeKalb County, GA",98243,2016,13,089,17.5,127476
431,12993,"Dodge County, GA",2588,2016,13,091,25.2,4730
432,7800,"Dooly County, GA",1696,2016,13,093,28.5,3386
433,61472,"Dougherty County, GA",11430,2016,13,095,30.5,26389
434,106982,"Douglas County, GA",18103,2016,13,097,12.9,18191
435,6971,"Early County, GA",1229,2016,13,099,31.4,3210
436,2521,"Echols County, GA",922,2016,13,101,23.2,913
437,45726,"Effingham County, GA",6031,2016,13,103,10.3,5949
438,12523,"Elbert County, GA",2538,2016,13,105,22.3,4197
439,14811,"Emanuel County, GA",3066,2016,13,107,27.4,5911
440,6948,"Evans County, GA",1531,2016,13,109,24.4,2500
441,14715,"Fannin County, GA",3283,2016,13,111,14.1,3485
442,83206,"Fayette County, GA",9056,2016,13,113,6,6671
443,64839,"Floyd County, GA",12532,2016,13,115,15.8,14596
444,177003,"Forsyth County, GA",19170,2016,13,117,5.7,12468
445,14060,"Franklin County, GA",3260,2016,13,119,21.4,4614
446,766475,"Fulton County, GA",114269,2016,13,121,16,159400
447,17335,"Gilmer County, GA",5204,2016,13,123,15.2,4490
448,2135,"Glascock County, GA",315,2016,13,125,18.5,539
449,55874,"Glynn County, GA",11809,2016,13,127,19.1,15916
450,38487,"Gordon County, GA",9670,2016,13,129,16.1,9020
451,16201,"Grady County, GA",3951,2016,13,131,21,5169
452,9765,"Greene County, GA",2253,2016,13,133,18.2,3067
453,680713,"Gwinnett County, GA",136064,2016,13,135,11.3,102033
454,27557,"Habersham County, GA",6342,2016,13,137,15.6,6500
455,132610,"Hall County, GA",33060,2016,13,139,13.7,26561
456,4784,"Hancock County, GA",761,2016,13,141,33.5,2453
457,20557,"Haralson County, GA",3575,2016,13,143,18.5,5306
458,24518,"Harris County, GA",2925,2016,13,145,8.7,2883
459,16360,"Hart County, GA",3153,2016,13,147,17.3,4286
460,8038,"Heard County, GA",1500,2016,13,149,19.7,2227
461,171983,"Henry County, GA",24528,2016,13,151,9.6,21101
462,114140,"Houston County, GA",17758,2016,13,153,14.9,22347
463,5846,"Irwin County, GA",946,2016,13,155,23.6,1997
464,47499,"Jackson County, GA",7955,2016,13,157,12.7,8097
465,9330,"Jasper County, GA",1988,2016,13,159,16.9,2282
466,10110,"Jeff Davis County, GA",2371,2016,13,161,23.9,3508
467,10212,"Jefferson County, GA",2283,2016,13,163,25.2,3867
468,5053,"Jenkins County, GA",1113,2016,13,165,34.2,2606
469,5417,"Johnson County, GA",912,2016,13,167,29.4,2277
470,20604,"Jones County, GA",3097,2016,13,169,12.3,3482
471,12167,"Lamar County, GA",2061,2016,13,171,18.2,3142
472,7388,"Lanier County, GA",1463,2016,13,173,22.8,2316
473,33002,"Laurens County, GA",5443,2016,13,175,25.6,11931
474,22151,"Lee County, GA",2984,2016,13,177,11.2,3190
475,47758,"Liberty County, GA",6684,2016,13,179,15.3,9184
476,5021,"Lincoln County, GA",1005,2016,13,181,19.1,1479
477,13629,"Long County, GA",2978,2016,13,183,18.6,3365
478,79986,"Lowndes County, GA",14561,2016,13,185,22.1,23936
479,19607,"Lumpkin County, GA",4274,2016,13,187,16.2,4711
480,14954,"McDuffie County, GA",2562,2016,13,189,22.8,4824
481,8889,"McIntosh County, GA",1672,2016,13,191,20.6,2847
482,7650,"Macon County, GA",1779,2016,13,193,32.1,3701
483,19735,"Madison County, GA",4156,2016,13,195,14.9,4255
484,5658,"Marion County, GA",1173,2016,13,197,23.4,1975
485,13958,"Meriwether County, GA",2747,2016,13,199,21.2,4417
486,3906,"Miller County, GA",729,2016,13,201,23.1,1340
487,13764,"Mitchell County, GA",2862,2016,13,205,29.9,6032
488,18565,"Monroe County, GA",3001,2016,13,207,12.2,3197
489,5603,"Montgomery County, GA",1200,2016,13,209,22.7,1898
490,12529,"Morgan County, GA",2074,2016,13,211,13.1,2358
491,27034,"Murray County, GA",6470,2016,13,213,18.1,7055
492,144910,"Muscogee County, GA",20378,2016,13,215,21.5,41006
493,78445,"Newton County, GA",13465,2016,13,217,17.5,18463
494,28660,"Oconee County, GA",3046,2016,13,219,6.8,2480
495,10052,"Oglethorpe County, GA",2034,2016,13,221,15.4,2272
496,123166,"Paulding County, GA",16778,2016,13,223,8.6,13373
497,18300,"Peach County, GA",3509,2016,13,225,21.4,5522
498,20554,"Pickens County, GA",3601,2016,13,227,11.3,3447
499,13167,"Pierce County, GA",2725,2016,13,229,17.3,3282
500,12901,"Pike County, GA",2136,2016,13,231,11.7,2074
501,28720,"Polk County, GA",5972,2016,13,233,18.6,7609
502,6491,"Pulaski County, GA",1311,2016,13,235,25,2505
503,13505,"Putnam County, GA",2895,2016,13,237,18.4,3914
504,1353,"Quitman County, GA",274,2016,13,239,27.1,632
505,9306,"Rabun County, GA",2628,2016,13,241,17.1,2794
506,4450,"Randolph County, GA",758,2016,13,243,30.5,2063
507,140312,"Richmond County, GA",23417,2016,13,245,25.6,48929
508,64413,"Rockdale County, GA",11717,2016,13,247,14.7,12943
509,3602,"Schley County, GA",689,2016,13,249,18.5,942
510,9236,"Screven County, GA",1871,2016,13,251,27.6,3744
511,5549,"Seminole County, GA",942,2016,13,253,23.4,1948
512,44098,"Spalding County, GA",8322,2016,13,255,22.4,14243
513,17097,"Stephens County, GA",3106,2016,13,257,20.8,5212
514,2712,"Stewart County, GA",604,2016,13,259,39.2,1634
515,19974,"Sumter County, GA",3799,2016,13,261,28.9,8290
516,4127,"Talbot County, GA",744,2016,13,263,23.5,1447
517,970,"Taliaferro County, GA",231,2016,13,265,28.8,457
518,14091,"Tattnall County, GA",3225,2016,13,267,29.8,6108
519,5420,"Taylor County, GA",1080,2016,13,269,24.7,2004
520,8577,"Telfair County, GA",1568,2016,13,271,30.8,3916
521,5812,"Terrell County, GA",1136,2016,13,273,31.1,2695
522,30690,"Thomas County, GA",5829,2016,13,275,21.1,9359
523,27494,"Tift County, GA",5796,2016,13,277,22.1,8669
524,18771,"Toombs County, GA",3814,2016,13,279,23.4,6266
525,5502,"Towns County, GA",1031,2016,13,281,15.1,1558
526,4506,"Treutlen County, GA",771,2016,13,283,27.1,1717
527,49249,"Troup County, GA",8481,2016,13,285,20.3,13731
528,4993,"Turner County, GA",1105,2016,13,287,30.4,2329
529,5354,"Twiggs County, GA",1021,2016,13,289,23.5,1893
530,12625,"Union County, GA",2633,2016,13,291,15.4,3483
531,18066,"Upson County, GA",3131,2016,13,293,19.8,5124
532,47317,"Walker County, GA",7921,2016,13,295,18.6,12349
533,65447,"Walton County, GA",10825,2016,13,297,12.8,11385
534,23561,"Ware County, GA",4075,2016,13,299,25.5,8501
535,3563,"Warren County, GA",649,2016,13,301,28.2,1511
536,13281,"Washington County, GA",2155,2016,13,303,26.9,5063
537,19946,"Wayne County, GA",3549,2016,13,305,22.2,6217
538,1700,"Webster County, GA",335,2016,13,307,20.8,539
539,3701,"Wheeler County, GA",631,2016,13,309,39.1,2111
540,18621,"White County, GA",3479,2016,13,311,14.3,4030
541,70038,"Whitfield County, GA",19233,2016,13,313,16.1,16688
542,4561,"Wilcox County, GA",921,2016,13,315,31,2115
543,6226,"Wilkes County, GA",1249,2016,13,317,22.9,2213
544,6284,"Wilkinson County, GA",1016,2016,13,319,20.9,1875
545,13877,"Worth County, GA",2915,2016,13,321,21.1,4334
546,151994,"Hawaii County, HI",8067,2016,15,001,15.4,29962
547,769514,"Honolulu County, HI",30330,2016,15,003,8.5,81341
549,55648,"Kauai County, HI",2770,2016,15,007,8.1,5716
550,129859,"Maui County, HI",7474,2016,15,009,9.5,15578
551,345645,"Ada County, ID",33709,2016,16,001,10.8,46600
552,2396,"Adams County, ID",412,2016,16,003,15,580
553,63842,"Bannock County, ID",6949,2016,16,005,16.8,13780
554,4245,"Bear Lake County, ID",463,2016,16,007,13.9,823
555,6032,"Benewah County, ID",910,2016,16,009,18,1624
556,32915,"Bingham County, ID",5574,2016,16,011,13.8,6181
557,15079,"Blaine County, ID",2922,2016,16,013,9.8,2128
558,4771,"Boise County, ID",621,2016,16,015,13.6,965
559,28401,"Bonner County, ID",3889,2016,16,017,15.4,6476
560,88098,"Bonneville County, ID",9066,2016,16,019,11.7,13072
561,7625,"Boundary County, ID",1460,2016,16,021,17,1973
562,1677,"Butte County, ID",273,2016,16,023,18.2,451
563,708,"Camas County, ID",134,2016,16,025,9.9,106
564,151359,"Canyon County, ID",27270,2016,16,027,15.1,31525
565,5134,"Caribou County, ID",523,2016,16,029,11.3,769
566,16762,"Cassia County, ID",2960,2016,16,031,14.2,3282
567,521,"Clark County, ID",197,2016,16,033,16.4,141
568,4933,"Clearwater County, ID",728,2016,16,035,15.8,1241
569,2578,"Custer County, ID",394,2016,16,037,15.7,639
570,18886,"Elmore County, ID",2934,2016,16,039,13.9,3531
571,9920,"Franklin County, ID",1487,2016,16,041,9.3,1239
572,8696,"Fremont County, ID",1518,2016,16,043,16.5,2062
573,11424,"Gem County, ID",1768,2016,16,045,17.9,3042
574,9920,"Gooding County, ID",2460,2016,16,047,13.8,2083
575,9890,"Idaho County, ID",1610,2016,16,049,16.2,2531
576,21280,"Jefferson County, ID",3134,2016,16,051,10.4,2875
577,16134,"Jerome County, ID",3574,2016,16,053,16,3644
578,111507,"Kootenai County, ID",14012,2016,16,055,14.5,22165
579,28149,"Latah County, ID",3185,2016,16,057,17.6,6326
580,4736,"Lemhi County, ID",650,2016,16,059,17.7,1351
581,2365,"Lewis County, ID",445,2016,16,061,16,611
582,3711,"Lincoln County, ID",770,2016,16,063,12.8,665
583,32433,"Madison County, ID",3124,2016,16,065,24.1,9274
584,13948,"Minidoka County, ID",3096,2016,16,067,15.8,3243
585,28456,"Nez Perce County, ID",3516,2016,16,069,14.9,5861
586,3066,"Oneida County, ID",377,2016,16,071,13.1,563
587,7058,"Owyhee County, ID",2084,2016,16,073,17.3,1942
588,16218,"Payette County, ID",2439,2016,16,075,15.9,3639
589,5352,"Power County, ID",1060,2016,16,077,15.7,1188
590,8329,"Shoshone County, ID",1106,2016,16,079,18.9,2319
591,8264,"Teton County, ID",1635,2016,16,081,9.7,1057
592,61150,"Twin Falls County, ID",8546,2016,16,083,14.5,11954
593,6963,"Valley County, ID",1055,2016,16,085,9.6,998
594,6405,"Washington County, ID",1125,2016,16,087,15.1,1517
595,50013,"Adams County, IL",2665,2016,17,001,12.8,8223
596,4813,"Alexander County, IL",300,2016,17,003,29,1857
597,11411,"Bond County, IL",726,2016,17,005,13.6,2031
598,42114,"Boone County, IL",3250,2016,17,007,9.6,5071
599,3647,"Brown County, IL",138,2016,17,009,16.7,774
600,24571,"Bureau County, IL",1701,2016,17,011,11.5,3775
601,3545,"Calhoun County, IL",205,2016,17,013,12.2,585
602,10213,"Carroll County, IL",720,2016,17,015,12.6,1798
603,9551,"Cass County, IL",899,2016,17,017,13.7,1708
604,159008,"Champaign County, IL",10119,2016,17,019,18.9,36364
605,24024,"Christian County, IL",1489,2016,17,021,12.7,4013
606,12159,"Clark County, IL",646,2016,17,023,12,1884
607,9987,"Clay County, IL",616,2016,17,025,16,2085
608,28451,"Clinton County, IL",1350,2016,17,027,9.3,3330
609,38059,"Coles County, IL",2749,2016,17,029,19.3,9348
610,4003501,"Cook County, IL",416042,2016,17,031,15,770091
611,13572,"Crawford County, IL",832,2016,17,033,14.4,2571
612,8296,"Cumberland County, IL",527,2016,17,035,12.4,1323
613,80787,"DeKalb County, IL",5791,2016,17,037,15.8,15566
614,12396,"De Witt County, IL",663,2016,17,039,10.6,1686
615,14759,"Douglas County, IL",1471,2016,17,041,9.8,1895
616,742475,"DuPage County, IL",45840,2016,17,043,7,64330
617,13013,"Edgar County, IL",834,2016,17,045,13.6,2350
618,4893,"Edwards County, IL",297,2016,17,047,11.1,715
619,26765,"Effingham County, IL",1443,2016,17,049,10.9,3709
620,15099,"Fayette County, IL",1136,2016,17,051,15.2,3013
621,10150,"Ford County, IL",618,2016,17,053,11.2,1472
622,28924,"Franklin County, IL",2075,2016,17,055,21.5,8276
623,24566,"Fulton County, IL",1620,2016,17,057,14.7,4807
624,3735,"Gallatin County, IL",244,2016,17,059,20.5,1061
625,9729,"Greene County, IL",654,2016,17,061,15.1,1928
626,41627,"Grundy County, IL",1887,2016,17,063,7.9,3936
627,6047,"Hamilton County, IL",378,2016,17,065,14.4,1144
628,13276,"Hancock County, IL",741,2016,17,067,12,2186
629,2763,"Hardin County, IL",201,2016,17,069,21.9,857
630,4859,"Henderson County, IL",350,2016,17,071,11.7,794
631,37213,"Henry County, IL",2137,2016,17,073,11.5,5556
632,20587,"Iroquois County, IL",1551,2016,17,075,13.3,3688
633,43748,"Jackson County, IL",3570,2016,17,077,23.4,12930
634,7258,"Jasper County, IL",472,2016,17,079,10.7,1009
635,27682,"Jefferson County, IL",1691,2016,17,081,15.8,5697
636,16605,"Jersey County, IL",844,2016,17,083,11.2,2369
637,15052,"Jo Daviess County, IL",1015,2016,17,085,9.9,2145
638,8135,"Johnson County, IL",498,2016,17,087,14.4,1594
639,416965,"Kane County, IL",43137,2016,17,089,10.5,55134
640,83096,"Kankakee County, IL",5918,2016,17,091,14.2,14958
641,107093,"Kendall County, IL",5466,2016,17,093,4.6,5778
642,34978,"Knox County, IL",2171,2016,17,095,17.1,8036
643,553747,"Lake County, IL",43171,2016,17,097,8.7,59478
644,82978,"La Salle County, IL",5115,2016,17,099,13.3,14193
645,10486,"Lawrence County, IL",695,2016,17,101,18.6,2566
646,24064,"Lee County, IL",1337,2016,17,103,13.3,4148
647,26165,"Livingston County, IL",1495,2016,17,105,14.3,4823
648,19404,"Logan County, IL",951,2016,17,107,13.7,3450
649,21138,"McDonough County, IL",1458,2016,17,109,20.2,5470
650,251272,"McHenry County, IL",14516,2016,17,111,7.3,22253
651,135653,"McLean County, IL",6133,2016,17,113,12.6,20429
652,78925,"Macon County, IL",4653,2016,17,115,17.3,17760
653,34369,"Macoupin County, IL",2060,2016,17,117,13.3,5962
654,208921,"Madison County, IL",11491,2016,17,119,13.3,34772
655,28739,"Marion County, IL",1706,2016,17,121,15.8,5891
656,8675,"Marshall County, IL",478,2016,17,123,9.8,1144
657,9989,"Mason County, IL",649,2016,17,125,15.1,1996
658,10811,"Massac County, IL",639,2016,17,127,20.6,2972
659,9602,"Menard County, IL",488,2016,17,129,9.7,1191
660,11671,"Mercer County, IL",639,2016,17,131,10.2,1581
661,27247,"Monroe County, IL",1065,2016,17,133,4.8,1599
662,20030,"Montgomery County, IL",1251,2016,17,135,16,4220
663,24241,"Morgan County, IL",1252,2016,17,137,15.7,4962
664,11047,"Moultrie County, IL",824,2016,17,139,10,1444
665,39480,"Ogle County, IL",2376,2016,17,141,10.2,5167
666,143166,"Peoria County, IL",8871,2016,17,143,15.2,27254
667,14383,"Perry County, IL",851,2016,17,145,15.6,2953
668,12854,"Piatt County, IL",603,2016,17,147,6.8,1115
669,11300,"Pike County, IL",938,2016,17,149,16.4,2506
670,2832,"Pope County, IL",222,2016,17,151,18.2,720
671,4083,"Pulaski County, IL",312,2016,17,153,21.1,1183
672,4175,"Putnam County, IL",253,2016,17,155,8,448
673,21607,"Randolph County, IL",1127,2016,17,157,13.7,3850
674,11862,"Richland County, IL",726,2016,17,159,14.4,2235
675,106464,"Rock Island County, IL",7706,2016,17,161,15.6,21769
676,206934,"St. Clair County, IL",13536,2016,17,163,15.4,39745
677,17825,"Saline County, IL",1156,2016,17,165,20.4,4795
678,154965,"Sangamon County, IL",7407,2016,17,167,13.8,26767
679,5107,"Schuyler County, IL",386,2016,17,169,12.1,823
680,3823,"Scott County, IL",229,2016,17,171,11.5,575
681,16120,"Shelby County, IL",864,2016,17,173,11.7,2521
682,4088,"Stark County, IL",238,2016,17,175,11.5,652
683,33331,"Stephenson County, IL",2064,2016,17,177,15.4,6916
684,104119,"Tazewell County, IL",4415,2016,17,179,8.8,11526
685,12642,"Union County, IL",933,2016,17,181,17.4,2957
686,57889,"Vermilion County, IL",3564,2016,17,183,20.2,15183
687,8659,"Wabash County, IL",554,2016,17,185,13.5,1529
688,12088,"Warren County, IL",980,2016,17,187,13.6,2213
689,10779,"Washington County, IL",587,2016,17,189,9.3,1290
690,12146,"Wayne County, IL",869,2016,17,191,13.9,2272
691,10310,"White County, IL",682,2016,17,193,16.2,2246
692,42168,"Whiteside County, IL",2587,2016,17,195,11.9,6586
693,564483,"Will County, IL",34207,2016,17,197,7.2,48627
694,50580,"Williamson County, IL",3006,2016,17,199,15.9,10423
695,219658,"Winnebago County, IL",15892,2016,17,201,15.6,43858
696,30545,"Woodford County, IL",1373,2016,17,203,6.6,2515
697,25972,"Adams County, IN",3671,2016,18,001,15.2,5271
698,285278,"Allen County, IN",29398,2016,18,003,15,54642
699,61575,"Bartholomew County, IN",6720,2016,18,005,11.7,9336
700,6309,"Benton County, IN",834,2016,18,007,11.5,980
701,8496,"Blackford County, IN",947,2016,18,009,12.8,1530
702,52828,"Boone County, IN",3587,2016,18,011,7,4481
703,10291,"Brown County, IN",1220,2016,18,013,10.9,1613
704,14593,"Carroll County, IN",1618,2016,18,015,10.3,2033
705,27187,"Cass County, IN",3678,2016,18,017,12.5,4648
706,89498,"Clark County, IN",8332,2016,18,019,10.5,11983
707,19441,"Clay County, IN",2019,2016,18,021,14.2,3666
708,23839,"Clinton County, IN",2862,2016,18,023,13.7,4317
709,7627,"Crawford County, IN",908,2016,18,025,17.2,1797
710,22856,"Daviess County, IN",4865,2016,18,027,14.2,4609
711,37874,"Dearborn County, IN",3214,2016,18,029,8.2,3988
712,20235,"Decatur County, IN",1913,2016,18,031,11.5,3021
713,32674,"De Kalb County, IN",3185,2016,18,033,9,3780
714,80337,"Delaware County, IN",8520,2016,18,035,21.6,23202
715,32145,"Dubois County, IN",3038,2016,18,037,6.6,2730
716,146857,"Elkhart County, IN",25222,2016,18,039,13.2,26390
717,16654,"Fayette County, IN",1857,2016,18,041,17.8,4071
718,59823,"Floyd County, IN",4683,2016,18,043,10.3,7759
719,11878,"Fountain County, IN",1231,2016,18,045,13.2,2145
720,17166,"Franklin County, IN",1707,2016,18,047,10.7,2414
721,14259,"Fulton County, IN",1963,2016,18,049,12.5,2471
722,25596,"Gibson County, IN",1945,2016,18,051,10.8,3532
723,44981,"Grant County, IN",4879,2016,18,053,20.3,12585
724,23343,"Greene County, IN",2540,2016,18,055,16.1,5120
725,267686,"Hamilton County, IN",14924,2016,18,057,4.8,14927
726,57913,"Hancock County, IN",4261,2016,18,059,7.3,5327
727,29858,"Harrison County, IN",2976,2016,18,061,10.2,3997
728,128098,"Hendricks County, IN",9146,2016,18,063,5.8,9008
729,33012,"Henry County, IN",3111,2016,18,065,16.2,7244
730,60389,"Howard County, IN",5775,2016,18,067,14.8,12011
731,26719,"Huntington County, IN",2612,2016,18,069,11.1,3880
732,32987,"Jackson County, IN",3687,2016,18,071,13.1,5677
733,24670,"Jasper County, IN",2435,2016,18,073,9.4,3032
734,15588,"Jay County, IN",1691,2016,18,075,13.9,2878
735,22697,"Jefferson County, IN",2371,2016,18,077,13.4,4061
736,20947,"Jennings County, IN",2186,2016,18,079,12.7,3478
737,118813,"Johnson County, IN",10013,2016,18,081,7.6,11300
738,26344,"Knox County, IN",2635,2016,18,083,17,5952
739,57707,"Kosciusko County, IN",7497,2016,18,085,10.4,7985
740,26298,"Lagrange County, IN",7422,2016,18,087,10,3851
741,369490,"Lake County, IN",34921,2016,18,089,16.6,79529
742,77507,"La Porte County, IN",8090,2016,18,091,15.7,16218
743,33143,"Lawrence County, IN",3227,2016,18,093,13.7,6139
744,91272,"Madison County, IN",9612,2016,18,095,17.5,21548
745,724179,"Marion County, IN",86091,2016,18,097,18.9,173996
746,33154,"Marshall County, IN",5224,2016,18,099,12,5490
747,7448,"Martin County, IN",768,2016,18,101,12.4,1241
748,24257,"Miami County, IN",2502,2016,18,103,15.7,5100
749,103277,"Monroe County, IN",10522,2016,18,105,23.8,30977
750,27225,"Montgomery County, IN",3257,2016,18,107,11.3,4157
751,52903,"Morgan County, IN",5097,2016,18,109,10.5,7254
752,9916,"Newton County, IN",1320,2016,18,111,12.2,1666
753,35512,"Noble County, IN",4264,2016,18,113,11.4,5308
754,4314,"Ohio County, IN",371,2016,18,115,10.1,590
755,13942,"Orange County, IN",1596,2016,18,117,16.3,3103
756,15033,"Owen County, IN",1851,2016,18,119,13.8,2827
757,10764,"Parke County, IN",1532,2016,18,121,16.3,2497
758,13115,"Perry County, IN",1210,2016,18,123,14.9,2612
759,9012,"Pike County, IN",886,2016,18,125,11.4,1392
760,129490,"Porter County, IN",10151,2016,18,127,7.8,12749
761,19628,"Posey County, IN",1479,2016,18,129,8.7,2192
762,9070,"Pulaski County, IN",1018,2016,18,131,11.5,1435
763,24552,"Putnam County, IN",2197,2016,18,133,12.6,4080
764,17982,"Randolph County, IN",1914,2016,18,135,15.4,3801
765,21301,"Ripley County, IN",2086,2016,18,137,12.2,3448
